Form Name,Form Created,Form Submitted,County,GPS Latitude,GPS Longitude,GPS Accuracy,Kenya Questionnaire,Kenya Multi Sector Mapping Project,In What Year Did This Establishment Begin Operations?,Is the Outlet Regulated?,If Yes by who?,What Services are Offered at this Establishment: Member Recruitment,What Services are Offered at this Establishment: Cash-In,What Services are Offered at this Establishment: Cash-Out,What Services are Offered at this Establishment: Account Opening,Type of SACCO Products Offered: Savings Products,Type of SACCO Products Offered: Loan Products,Type of SACCO Products Offered: Remittance,Type of SACCO Products Offered: Insurance Products,Have You Ever Experienced Cases of Fraud?,"If Experienced Cases of Fraud, Please Specify"
SACCO,2015/07/01 10:21:01 AM,2015/07/01 12:23:20 PM,NAIROBI,-1.29931,36.81565,9,Financial,Savings and Credit Co-operative (SACCO),2010/01/26,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/01 01:10:06 PM,2015/07/01 05:57:43 PM,NAIROBI,-1.28772,36.74928,8,Financial,Savings and Credit Co-operative (SACCO),2012/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/02 09:59:35 AM,2015/07/02 10:23:07 AM,NAIROBI,-1.29851,36.81544,8,Financial,Savings and Credit Co-operative (SACCO),2015/07/02,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/02 10:53:22 AM,2015/07/02 12:16:12 PM,NAIROBI,-1.29444,36.81249,5,Financial,Savings and Credit Co-operative (SACCO),2013/03/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/02 01:27:29 PM,2015/07/02 03:25:02 PM,UASIN GISHU,0.5174,35.27771,5,Financial,Savings and Credit Co-operative (SACCO),2012/11/16,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/07/03 09:53:08 AM,2015/07/03 10:13:40 AM,NAIROBI,-1.26858,36.91382,5,Financial,Savings and Credit Co-operative (SACCO),2015/05/12,Yes,SASRA,Yes,No,No,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/07/03 03:44:53 PM,2015/07/03 03:56:18 PM,TANA RIVER,-1.49798,40.03604,13,Financial,Savings and Credit Co-operative (SACCO),1977/03/31,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Members failing to pay up Loans
SACCO,2015/07/06 09:52:13 AM,2015/07/06 10:38:08 AM,NAIROBI,-1.20581,36.91456,5,Financial,Savings and Credit Co-operative (SACCO),2014/01/06,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/06 10:39:21 AM,2015/07/06 10:57:55 AM,MACHAKOS,-1.51935,37.26953,5,Financial,Savings and Credit Co-operative (SACCO),1991/07/06,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Counterfeit Money
SACCO,2015/07/06 11:23:10 AM,2015/07/06 12:25:06 PM,KIAMBU,-1.17153,36.8288,6,Financial,Savings and Credit Co-operative (SACCO),1974/11/14,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Impersonation
SACCO,2015/07/06 01:44:59 PM,2015/07/06 02:01:25 PM,NAIROBI,-1.28751,36.82889,8,Financial,Savings and Credit Co-operative (SACCO),2015/08/01,Yes,SASRA,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,
SACCO,2015/07/06 02:02:32 PM,2015/07/06 02:07:28 PM,NAIROBI,-1.28791,36.82808,7,Financial,Savings and Credit Co-operative (SACCO),2004/08/01,Yes,SASRA,Yes,No,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/06 03:25:52 PM,2015/07/06 03:50:40 PM,NAIROBI,-1.20353,36.91654,4,Financial,Savings and Credit Co-operative (SACCO),2015/07/06,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/07 08:45:48 AM,2015/07/07 08:50:15 AM,KIAMBU,-1.03338,37.07869,14,Financial,Savings and Credit Co-operative (SACCO),2013/05/06,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/07 10:40:28 AM,2015/07/07 10:44:12 AM,KIAMBU,-1.03381,37.07479,13,Financial,Savings and Credit Co-operative (SACCO),2008/05/06,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/07 09:53:53 AM,2015/07/07 10:58:36 AM,KIAMBU,-1.03425,37.07481,5,Financial,Savings and Credit Co-operative (SACCO),2008/01/01,Yes,SASRA,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,
SACCO,2015/07/07 01:11:30 PM,2015/07/07 02:23:05 PM,KIAMBU,-1.03557,37.07469,11,Financial,Savings and Credit Co-operative (SACCO),2012/01/01,Yes,SASRA,Yes,No,No,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/07 02:40:34 PM,2015/07/07 02:57:07 PM,KIAMBU,-1.03497,37.07468,10,Financial,Savings and Credit Co-operative (SACCO),2013/09/05,Yes,SASRA,Yes,Yes,Yes,No,Yes,Yes,No,No,No,
SACCO,2015/07/07 12:33:23 PM,2015/07/07 03:55:05 PM,NAKURU,-0.71576,36.43176,14,Financial,Savings and Credit Co-operative (SACCO),2015/07/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/06 01:55:46 PM,2015/07/07 05:14:23 PM,NAKURU,-0.36445,35.94288,16,Financial,Savings and Credit Co-operative (SACCO),1975/03/10,Yes,IRA,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Fake Cheques
SACCO,2015/07/08 11:01:32 AM,2015/07/08 11:22:18 AM,GARISSA,-0.45496,39.64094,7,Financial,Savings and Credit Co-operative (SACCO),2011/10/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/07/08 11:17:33 AM,2015/07/08 11:25:04 AM,KIAMBU,-1.03496,37.07469,6,Financial,Savings and Credit Co-operative (SACCO),2010/07/06,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/08 10:49:04 AM,2015/07/08 11:45:43 AM,KIAMBU,-1.17103,36.82804,9,Financial,Savings and Credit Co-operative (SACCO),1999/02/15,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/07/08 12:12:16 PM,2015/07/08 12:24:57 PM,NAKURU,-0.71863,36.43636,5,Financial,Savings and Credit Co-operative (SACCO),2012/03/23,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/08 01:14:33 PM,2015/07/08 02:28:06 PM,KIAMBU,-1.03721,37.07355,8,Financial,Savings and Credit Co-operative (SACCO),2010/03/30,Yes,SASRA,Yes,No,No,No,Yes,Yes,No,No,No,
SACCO,2015/07/09 09:38:43 AM,2015/07/09 09:49:00 AM,NAKURU,-0.28546,36.06737,4,Financial,Savings and Credit Co-operative (SACCO),2013/11/26,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,
SACCO,2015/07/09 10:12:38 AM,2015/07/09 10:33:05 AM,KIAMBU,-1.22006,36.71366,6,Financial,Savings and Credit Co-operative (SACCO),2014/11/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fake Cheques And Default
SACCO,2015/07/09 11:17:14 AM,2015/07/09 11:21:21 AM,KIAMBU,-1.14699,36.95886,7,Financial,Savings and Credit Co-operative (SACCO),2010/01/01,Yes,SASRA,Yes,No,No,No,No,Yes,No,Yes,No,
SACCO,2015/07/09 11:22:29 AM,2015/07/09 11:39:00 AM,KIAMBU,-1.2229,36.72034,6,Financial,Savings and Credit Co-operative (SACCO),2011/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/07/09 10:29:34 AM,2015/07/09 11:42:10 AM,KIAMBU,-1.01263,36.90486,12,Financial,Savings and Credit Co-operative (SACCO),2010/06/03,Yes,SASRA,Yes,No,No,No,Yes,Yes,No,No,No,
SACCO,2015/07/09 11:03:54 AM,2015/07/09 11:59:39 AM,NAKURU,-0.28507,36.06509,8,Financial,Savings and Credit Co-operative (SACCO),2009/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,
SACCO,2015/07/09 12:01:13 PM,2015/07/09 12:19:49 PM,KIAMBU,-1.14704,36.95912,6,Financial,Savings and Credit Co-operative (SACCO),2015/05/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/09 12:31:00 PM,2015/07/09 12:49:51 PM,KIAMBU,-1.24587,36.66228,10,Financial,Savings and Credit Co-operative (SACCO),2012/12/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/07/09 01:11:58 PM,2015/07/09 01:27:39 PM,KIAMBU,-1.24473,36.66201,11,Financial,Savings and Credit Co-operative (SACCO),1980/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/07/09 02:39:14 PM,2015/07/09 02:57:28 PM,NAIROBI,-1.2664,36.74947,17,Financial,Savings and Credit Co-operative (SACCO),2012/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Fake Cheque
SACCO,2015/07/09 02:46:28 PM,2015/07/09 03:05:08 PM,KIAMBU,-1.14715,36.96005,6,Financial,Savings and Credit Co-operative (SACCO),2015/06/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/09 04:08:16 PM,2015/07/09 04:32:30 PM,NAIROBI,-1.27353,36.82027,6,Financial,Savings and Credit Co-operative (SACCO),1974/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fake Cheque
SACCO,2015/07/10 09:49:08 AM,2015/07/10 09:57:02 AM,KIAMBU,-1.14902,36.95886,10,Financial,Savings and Credit Co-operative (SACCO),2012/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/10 09:17:10 AM,2015/07/10 09:57:26 AM,KIAMBU,-1.10927,36.64323,5,Financial,Savings and Credit Co-operative (SACCO),1970/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/07/10 10:16:52 AM,2015/07/10 10:38:58 AM,KIAMBU,-1.10858,36.64181,5,Financial,Savings and Credit Co-operative (SACCO),2013/11/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/07/10 11:57:05 AM,2015/07/10 12:23:52 PM,KIAMBU,-1.17213,36.75796,11,Financial,Savings and Credit Co-operative (SACCO),2012/08/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Counterfeit Cheque
SACCO,2015/07/10 10:45:46 AM,2015/07/10 01:28:17 PM,NAKURU,-0.16683,35.96263,7,Financial,Savings and Credit Co-operative (SACCO),2003/03/01,Yes,SASRA,Yes,No,No,No,Yes,Yes,No,Yes,No,
SACCO,2015/07/10 01:54:54 PM,2015/07/10 01:57:29 PM,KIAMBU,-1.05899,36.77466,5,Financial,Savings and Credit Co-operative (SACCO),2006/06/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/07/10 01:47:08 PM,2015/07/10 02:00:02 PM,KIAMBU,-1.17245,36.75842,10,Financial,Savings and Credit Co-operative (SACCO),2007/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Card Fraud
SACCO,2015/07/02 03:15:47 PM,2015/07/10 02:08:20 PM,KAJIADO,-1.34275,36.6663,8,Financial,Savings and Credit Co-operative (SACCO),2014/04/08,Yes,CBK,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/08 11:03:07 AM,2015/07/10 03:53:11 PM,NAKURU,-0.72036,36.434,10,Financial,Savings and Credit Co-operative (SACCO),2015/06/11,Yes,SASRA,Yes,No,No,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/10 03:45:15 PM,2015/07/10 03:56:28 PM,NAIROBI,-1.28133,36.82369,6,Financial,Savings and Credit Co-operative (SACCO),2012/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Bouncing Cheques
SACCO,2015/07/10 01:28:28 PM,2015/07/10 05:39:15 PM,BARINGO,0.04895,35.72623,5,Financial,Savings and Credit Co-operative (SACCO),1990/01/01,Yes,CBK,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Forged Cheques
SACCO,2015/07/14 09:43:07 AM,2015/07/14 09:47:39 AM,NAIROBI,-1.24819,36.87332,6,Financial,Savings and Credit Co-operative (SACCO),2012/04/11,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/07/09 01:37:04 PM,2015/07/14 10:57:58 AM,KIAMBU,-1.17123,36.82847,13,Financial,Savings and Credit Co-operative (SACCO),2006/04/11,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/14 11:36:26 AM,2015/07/14 11:45:05 AM,KIAMBU,-1.17201,36.82952,14,Financial,Savings and Credit Co-operative (SACCO),2010/06/07,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/13 10:25:03 AM,2015/07/14 12:18:08 PM,NAIROBI,-1.36261,36.65541,8,Financial,Savings and Credit Co-operative (SACCO),2015/01/09,Yes,SASRA,Yes,No,No,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/14 11:42:17 AM,2015/07/14 12:19:12 PM,KIAMBU,-1.03779,37.0739,6,Financial,Savings and Credit Co-operative (SACCO),2010/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,
SACCO,2015/07/14 12:37:26 PM,2015/07/14 12:43:21 PM,NAIROBI,-1.29603,36.88682,4,Financial,Savings and Credit Co-operative (SACCO),2014/11/25,Yes,SASRA,Yes,No,No,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/14 12:18:17 PM,2015/07/14 02:26:20 PM,KAJIADO,-1.3626,36.65541,7,Financial,Savings and Credit Co-operative (SACCO),2014/04/11,Yes,SASRA,Yes,No,No,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/15 11:35:13 AM,2015/07/15 11:41:07 AM,KIAMBU,-1.03511,37.0745,7,Financial,Savings and Credit Co-operative (SACCO),2013/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/14 11:47:14 AM,2015/07/15 12:10:58 PM,KIAMBU,-1.03678,37.07562,11,Financial,Savings and Credit Co-operative (SACCO),2012/02/07,Yes,SASRA,Yes,No,No,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/15 11:52:51 AM,2015/07/15 12:24:19 PM,KIAMBU,-1.03695,37.07652,5,Financial,Savings and Credit Co-operative (SACCO),2008/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/15 12:46:11 PM,2015/07/15 12:51:48 PM,KIAMBU,-1.03817,37.07695,7,Financial,Savings and Credit Co-operative (SACCO),2011/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/15 01:07:12 PM,2015/07/15 01:37:24 PM,KIAMBU,-1.03917,37.07764,15,Financial,Savings and Credit Co-operative (SACCO),2006/03/13,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/15 11:43:04 AM,2015/07/15 06:18:07 PM,NAKURU,-0.28619,36.07395,6,Financial,Savings and Credit Co-operative (SACCO),2011/07/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/07/16 08:44:42 AM,2015/07/16 10:15:52 AM,NAKURU,-0.28334,36.07506,8,Financial,Savings and Credit Co-operative (SACCO),2015/02/01,Yes,SASRA,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,
SACCO,2015/07/16 11:50:07 AM,2015/07/16 12:01:49 PM,MOMBASA,-4.06138,39.66424,8,Financial,Savings and Credit Co-operative (SACCO),2014/09/13,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/07/16 10:16:01 AM,2015/07/16 12:03:57 PM,NAKURU,-0.28552,36.0652,17,Financial,Savings and Credit Co-operative (SACCO),2014/03/01,Yes,SASRA,Yes,Yes,No,No,Yes,Yes,No,No,No,
SACCO,2015/07/16 12:04:13 PM,2015/07/16 02:23:12 PM,NAKURU,-0.28598,36.06543,12,Financial,Savings and Credit Co-operative (SACCO),1996/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,
SACCO,2015/07/16 02:23:23 PM,2015/07/16 02:57:41 PM,NAKURU,-0.28577,36.06547,5,Financial,Savings and Credit Co-operative (SACCO),1977/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,
SACCO,2015/07/16 02:58:52 PM,2015/07/16 04:56:28 PM,NAKURU,-0.28466,36.07244,7,Financial,Savings and Credit Co-operative (SACCO),2014/11/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,
SACCO,2015/07/17 08:40:21 AM,2015/07/17 08:44:57 AM,KIAMBU,-1.042,37.071,5,Financial,Savings and Credit Co-operative (SACCO),2014/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,
SACCO,2015/07/17 09:11:08 AM,2015/07/17 10:20:31 AM,KIAMBU,-1.03754,37.06807,13,Financial,Savings and Credit Co-operative (SACCO),2010/06/16,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/20 10:50:28 AM,2015/07/20 11:42:05 AM,TRANS NZOIA,1.01341,34.99831,7,Financial,Savings and Credit Co-operative (SACCO),1977/03/14,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Counterfeit Money
SACCO,2015/07/20 11:09:39 AM,2015/07/20 12:32:38 PM,NAIROBI,-1.28365,36.82338,5,Financial,Savings and Credit Co-operative (SACCO),2005/08/30,Yes,IRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/07/20 02:33:30 PM,2015/07/20 03:06:14 PM,NAIROBI,-1.28439,36.83024,11,Financial,Savings and Credit Co-operative (SACCO),2013/07/10,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/21 11:24:16 AM,2015/07/21 11:34:21 AM,KISUMU,-0.10587,34.75286,7,Financial,Savings and Credit Co-operative (SACCO),2015/01/26,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/07/21 01:02:04 PM,2015/07/21 01:08:01 PM,NAIROBI,-1.33918,36.91962,14,Financial,Savings and Credit Co-operative (SACCO),2015/07/21,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/07/21 03:31:30 PM,2015/07/21 03:42:45 PM,MOMBASA,-4.05344,39.67073,10,Financial,Savings and Credit Co-operative (SACCO),1995/01/18,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Members Failing to repay back loans
SACCO,2015/07/22 10:04:36 AM,2015/07/22 01:08:26 PM,NAIROBI,-1.28322,36.81864,9,Financial,Savings and Credit Co-operative (SACCO),2014/09/01,Yes,SASRA,Yes,No,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/22 12:26:32 PM,2015/07/22 02:01:48 PM,KIAMBU,-1.14858,36.95861,8,Financial,Savings and Credit Co-operative (SACCO),2013/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/22 03:34:24 PM,2015/07/22 03:59:39 PM,NAIROBI,-1.2927,36.79849,6,Financial,Savings and Credit Co-operative (SACCO),2003/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/23 08:57:28 AM,2015/07/23 09:12:05 AM,KIAMBU,-1.16655,36.82249,9,Financial,Savings and Credit Co-operative (SACCO),2013/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/23 09:56:03 AM,2015/07/23 12:55:09 PM,KIAMBU,-1.16757,36.82549,14,Financial,Savings and Credit Co-operative (SACCO),2001/03/20,Yes,SASRA,Yes,Yes,Yes,No,Yes,Yes,No,No,No,
SACCO,2015/07/23 03:01:16 PM,2015/07/24 08:40:12 AM,NAKURU,-0.49946,36.32314,10,Financial,Savings and Credit Co-operative (SACCO),2015/04/09,Yes,SASRA,Yes,Yes,No,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/24 11:09:24 AM,2015/07/24 11:47:45 AM,KIAMBU,-0.9811,36.62967,5,Financial,Savings and Credit Co-operative (SACCO),1984/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Forgery of Internal Payment Vouchers
SACCO,2015/07/24 09:53:49 AM,2015/07/24 11:51:05 AM,NAKURU,-0.49962,36.32355,5,Financial,Savings and Credit Co-operative (SACCO),2014/02/18,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/24 02:31:20 PM,2015/07/25 12:13:20 PM,NAKURU,-0.49994,36.32491,8,Financial,Savings and Credit Co-operative (SACCO),2015/05/18,Yes,SASRA,Yes,No,No,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/27 10:04:44 AM,2015/07/27 10:12:37 AM,NAIROBI,-1.29764,36.81358,6,Financial,Savings and Credit Co-operative (SACCO),2015/07/27,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/07/27 11:52:11 AM,2015/07/27 11:55:33 AM,NAIROBI,-1.31258,36.7778,5,Financial,Savings and Credit Co-operative (SACCO),2011/05/23,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/07/21 01:30:03 PM,2015/07/27 01:16:45 PM,NAIROBI,-1.33694,36.91962,4,Financial,Savings and Credit Co-operative (SACCO),1974/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/07/27 12:14:22 PM,2015/07/27 04:16:16 PM,NAIROBI,-1.27148,36.9975,5,Financial,Savings and Credit Co-operative (SACCO),2014/10/16,Yes,SASRA,Yes,No,No,Yes,No,No,No,No,No,
SACCO,2015/07/28 02:26:04 PM,2015/07/28 01:44:06 PM,KERICHO,-0.36807,35.28478,5,Financial,Savings and Credit Co-operative (SACCO),2014/05/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,
SACCO,2015/07/24 12:47:39 PM,2015/07/28 04:07:06 PM,NAIROBI,-1.28751,36.82714,14,Financial,Savings and Credit Co-operative (SACCO),2015/04/15,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/07/29 08:30:18 AM,2015/07/29 08:56:37 AM,KERICHO,-0.36632,35.2896,4,Financial,Savings and Credit Co-operative (SACCO),2014/05/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,
SACCO,2015/07/29 09:08:48 AM,2015/07/29 10:39:05 AM,NYANDARUA,-0.27223,36.37471,11,Financial,Savings and Credit Co-operative (SACCO),2014/04/17,Yes,SASRA,Yes,Yes,No,Yes,No,Yes,No,No,No,
SACCO,2015/07/15 02:42:30 PM,2015/07/29 11:06:44 AM,NAIROBI,-1.29948,36.75974,8,Financial,Savings and Credit Co-operative (SACCO),2014/03/25,Yes,SASRA,Yes,No,No,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/29 12:09:32 PM,2015/07/29 12:28:20 PM,NAIROBI,-1.28623,36.82696,9,Financial,Savings and Credit Co-operative (SACCO),2014/11/05,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/07/29 12:51:03 PM,2015/07/29 02:28:41 PM,LAIKIPIA,0.03302,36.36512,7,Financial,Savings and Credit Co-operative (SACCO),2014/04/28,Yes,AMFI,Yes,Yes,Yes,No,Yes,Yes,No,No,No,
SACCO,2015/07/29 12:11:08 PM,2015/07/29 02:46:19 PM,NAIROBI,-1.28594,36.82336,11,Financial,Savings and Credit Co-operative (SACCO),1976/01/29,Yes,SASRA,Yes,No,No,Yes,No,Yes,No,No,No,
SACCO,2015/07/30 09:33:05 AM,2015/07/30 09:34:58 AM,LAIKIPIA,0.03436,36.3644,9,Financial,Savings and Credit Co-operative (SACCO),2013/05/21,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,
SACCO,2015/07/30 09:41:11 AM,2015/07/30 10:30:44 AM,NYANDARUA,-0.27002,36.3749,4,Financial,Savings and Credit Co-operative (SACCO),2008/05/27,Yes,IRA,Yes,No,No,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/30 09:36:36 AM,2015/07/30 10:45:03 AM,LAIKIPIA,0.03447,36.36384,8,Financial,Savings and Credit Co-operative (SACCO),2013/04/16,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,
SACCO,2015/07/30 10:55:15 AM,2015/07/30 11:08:46 AM,NAKURU,-0.25238,35.73241,7,Financial,Savings and Credit Co-operative (SACCO),2014/03/02,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/07/30 02:54:12 PM,2015/07/30 03:24:04 PM,LAIKIPIA,0.03444,36.36392,11,Financial,Savings and Credit Co-operative (SACCO),2013/04/29,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,
SACCO,2015/07/31 12:06:33 PM,2015/07/31 12:56:56 PM,NAKURU,-0.28315,36.07442,6,Financial,Savings and Credit Co-operative (SACCO),2014/10/02,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/06/23 02:51:52 PM,2015/07/31 02:10:35 PM,KIAMBU,-1.00449,36.74332,5,Financial,Savings and Credit Co-operative (SACCO),1975/05/28,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,
SACCO,2015/07/29 04:00:16 PM,2015/08/03 01:43:37 PM,NAIROBI,-1.28554,36.82626,8,Financial,Savings and Credit Co-operative (SACCO),1974/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Theft by staff
SACCO,2015/08/04 09:19:36 AM,2015/08/04 09:51:10 AM,KIAMBU,-1.03509,37.0744,16,Financial,Savings and Credit Co-operative (SACCO),2014/01/01,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,
SACCO,2015/08/04 11:21:04 AM,2015/08/05 04:01:22 PM,NAKURU,-0.37302,35.68391,9,Financial,Savings and Credit Co-operative (SACCO),2015/07/02,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,
SACCO,2015/08/06 08:54:22 AM,2015/08/06 02:56:56 PM,MURANGA,-0.72049,37.15961,5,Financial,Savings and Credit Co-operative (SACCO),2013/05/12,Yes,SASRA,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,
